"campus","method","survey_year","site","latitude","longitude","mpa_group","site_status","mlpa_region","time_series_category","n.swath.tx","den_ACALUT","den_ACTBRA","den_ALAMAR","den_ANEM","den_ANTART","den_ANTBAR","den_ANTELE","den_ANTSOL","den_ANTSPP","den_ANTXAN","den_APAPRI","den_APLCAL","den_APLVAC","den_APOCAL","den_APOPAR","den_APOSPP","den_ARBSTE","den_ASTARM","den_ASTSER","den_ASTSPP","den_BALNUB","den_BAPMIM","den_BERCAL","den_CADLIM","den_CALDLUT","den_CANSPP","den_CENCOR","den_CERFOL","den_CERPTE","den_COSCOS","den_CRAARB","den_CRAGIG","den_CRIALB","den_CRYSIT","den_CRYSTE","den_CUCMIN","den_DERIMB","den_DESLIG","den_DIASAN","den_DICSPP","den_DIOASP","den_DORALB","den_DORMON","den_EGRMEN","den_EISARBAD","den_EISARBADSUB","den_ENTDOF","den_EPIPRO","den_EUGRUB","den_EVATRO","den_FELCAL","den_FELMAC","den_FELPOR","den_FISBIM","den_FLAIOD","den_GORGAD","den_HALCOR","den_HALCRA","den_HALFUL","den_HALKAM","den_HALRUF","den_HALSOR","den_HALSPP","den_HALWAL","den_HENLEV","den_HENSPP","den_HERCRA","den_HOLZAC","den_KELKEL","den_LAMFAR","den_LAMSETAD","den_LAMSETADSUB","den_LAMSPP","den_LAMSTUMP","den_LEPCHI","den_LEPHEX","den_LINCOL","den_LOPMAN","den_LOPSPP","den_LOXGRA","den_LOXSCY","den_LUIFOL","den_LYTPIC","den_MACPYRAD","den_MACSTIPES","den_MEDAEQ","den_MEGCRE","den_MEGSPP","den_MEGUND","den_MESFRAAD","den_MESFRAREC","den_METSPP","den_MURCAL","den_MURFRU","den_NAVINE","den_NEOFIM","den_NEOSPA","den_NERLUE","den_NEVLEW","den_NO_ORG","den_NUCLAM","den_OCTOPUS","den_OPHESM","den_OPHPAN","den_ORTKOE","den_PACFIM","den_PANDAN","den_PANINT","den_PATMIN","den_PELNOB","den_PELPOR","den_PHYPAP","den_PISBRE","den_PISGIG","den_PISOCH","den_PISSPP","den_PLEGAR","den_PODMAC","den_POLTRI","den_POMGIB","den_PORINF","den_PSEMON","den_PSOCHI","den_PTECALAD","den_PTECALADSUB","den_PTESTE","den_PTETES","den_PUGFOL","den_PUGPRO","den_PUGRIC","den_PUGSPP","den_PYCHEL","den_SACLAT","den_SARAGA","den_SARHOR","den_SARMUT","den_SARPAL","den_SARSPP","den_SCLHET","den_SOLDAW","den_SOLSPP","den_SOLSTI","den_STEDIOAD","den_STEOSMAD","den_STRDRO","den_STRPURAD","den_STRPURREC","den_STYCAL","den_STYFOR","den_STYMON","den_TALNUT","den_TEGREG","den_TELSPB","den_TEST","den_TETCAL","den_TRICAT","den_TRIHEL","den_TYLFUN","den_UNDPIN","den_UNIDSP","den_URTCOL","den_URTCOLMCP","den_URTCOR","den_URTCRA","den_URTMCP","den_URTPIS","den_URTSPP"
"HSU","SBTL_SWATH_HSU","2014","ABALONE_POINT_1","39.6915","-123.8141","Ten Mile SMR","reference","NORTH","2","6",,,"0","0",,,,"4.66666666666667","0","0",,"0",,"0","0",,,,"0","0","5.33333333333333",,,,,"0",,"1.66666666666667",,"0","13","0.333333333333333","7.16666666666667","0","1.33333333333333","10.3333333333333","5.83333333333333",,,,"0.666666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.166666666666667","1.33333333333333",,"3.33333333333333","0","4.33333333333333",,,,"0","0","18.6666666666667",,"0",,"0","0",,"0","0.166666666666667","0","0","0","0","0","0","0","0","0","0","39.8333333333333",,"0","0","0",,"0","0","1.66666666666667","0","0","0","0",,,"0.5","0",,"0","6.33333333333333",,,"0","0","0.666666666666667","0.166666666666667","0","0",,,"0","0",,"0","14.5",,,"0","0","0","0","0","0.5",,,,,,,,"0","0","0.333333333333333",,"5.83333333333333","0","34",,,"0","58.6666666666667",,,,,"2.16666666666667",,,,"0","0.166666666666667","0",,"0","2.5",,"0.5","1"
"HSU","SBTL_SWATH_HSU","2014","ABALONE_POINT_2","39.66502","-123.80435","Ten Mile SMR","reference","NORTH","2","6",,,"0","0",,,,"2.83333333333333","0","0",,"0",,"0","0",,,,"0","0","2.66666666666667",,,,,"0.166666666666667",,"0.833333333333333",,"0","12.8333333333333","6.16666666666667","4.33333333333333","0","2.66666666666667","0","3.66666666666667",,,,"0.166666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","4.16666666666667","4.5",,"0","0","3.16666666666667",,,,"0","0","5.16666666666667",,"0",,"0","0",,"0","0","0","0.833333333333333","0","0","0","0","0","0","0","0","32.5",,"0","0","0",,"0","0","1","0","0","0","0",,,"0","0",,"0","11.8333333333333",,,"0","0","0.166666666666667","0","0","0",,,"0","0",,"0","19.6666666666667",,,"0","0","0","0","0","0",,,,,,,,"0","0","0",,"0","0","23",,,"0","15.3333333333333",,,,,"4.16666666666667",,,,"0","0","0",,"0","0.5",,"1.83333333333333","0.166666666666667"
"HSU","SBTL_SWATH_HSU","2014","CASPAR_1","39.37403","-123.82683","Point Cabrillo SMR","reference","NORTH","1","6",,,"0.166666666666667","0",,,,"0.5","0","0.5",,"0",,"0","0",,,,"0","0","0",,,,,"0",,"0.166666666666667",,"0","0","0.166666666666667","1.16666666666667","0","12.3333333333333","0.166666666666667","1",,,,"1",,,,"0",,,,"0","0",,,,,,"0","0","0","0","2","15.1666666666667",,"7.33333333333333","1","4.33333333333333",,,,"0","0","14",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","122.833333333333",,"0","0","0",,"0","0","7","0","0","0","0",,,"0.333333333333333","0",,"0","32.3333333333333",,,"0","0","0","0.166666666666667","0","0",,,"0","0",,"0","12.8333333333333",,,"0","0","0","0.166666666666667","0","0",,,,,,,,"0","0","0",,"0.5","0","56.8333333333333",,,"0","6.33333333333333",,,,,"3.16666666666667",,,,"0","0","0",,"0","0.333333333333333",,"1","0"
"HSU","SBTL_SWATH_HSU","2014","CASPAR_2","39.36445","-123.82388","Point Cabrillo SMR","reference","NORTH","1","6",,,"0.166666666666667","0",,,,"0","0","0",,"0",,"0.166666666666667","0",,,,"0","0","0.5",,,,,"0",,"0",,"0.166666666666667","0","0.333333333333333","0.833333333333333","0","5.16666666666667","13.3333333333333","0.666666666666667",,,,"2.33333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","1.33333333333333","40.8333333333333",,"0.333333333333333","0.166666666666667","2",,,,"0","0","0.333333333333333",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","137.5",,"0","0","0",,"0","0","1.33333333333333","0","0","0","0",,,"0","0",,"0","26.5",,,"0","0","0","0","0","0",,,"0.333333333333333","0",,"0","70.1666666666667",,,"0","0","0","0.166666666666667","0","0",,,,,,,,"0","0","0",,"2.5","0","191.833333333333",,,"0","0.666666666666667",,,,,"5.16666666666667",,,,"0","0","0",,"0","0.166666666666667",,"1.83333333333333","0.5"
"HSU","SBTL_SWATH_HSU","2014","CASPAR_3","39.35937","-123.82807","Point Cabrillo SMR","reference","NORTH","2","6",,,"0","0",,,,"6","0","0",,"0",,"0.166666666666667","0",,,,"0","0","0",,,,,"0",,"0.166666666666667",,"0","0","0","5","0","1.66666666666667","8.83333333333333","1",,,,"0",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.333333333333333","0.166666666666667",,"2.33333333333333","0","1",,,,"0","0","0",,"0",,"0","0",,"0","0","0","0.166666666666667","0","0","0","0","0","0","0","0","426.5",,"0","0","0",,"0","0","0","0","0","0","0",,,"0.166666666666667","0",,"0","52.5",,,"0","0","0.166666666666667","0","0","0",,,"0","0",,"0","0",,,"0","0","0","0","0","0.166666666666667",,,,,,,,"1","0","0",,"0","0","45",,,"0","0",,,,,"4.83333333333333",,,,"0","0","0",,"0","0.333333333333333",,"0.666666666666667","0"
"HSU","SBTL_SWATH_HSU","2014","DOUBLE_CONE_1","39.79362","-123.84815","Double Cone Rock SMCA","mpa","NORTH","NULL","6",,,"0","0",,,,"0","0","7.33333333333333",,"0",,"0","0",,,,"0","0","182.166666666667",,,,,"0.5",,"14.3333333333333",,"0","0","0.333333333333333","6.83333333333333","0","0.333333333333333","0.833333333333333","18",,,,"0",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0",,"1.33333333333333","0","11.1666666666667",,,,"0","0","109.166666666667",,"0",,"0","0",,"0","0","0","4.16666666666667","0","0","0","0","0","0","0","0","2.33333333333333",,"59.3333333333333","0","0",,"0","0","5.66666666666667","0","0","1.5","0.166666666666667",,,"0","0",,"0","1.83333333333333",,,"0","2.5","1.33333333333333","71","0","0",,,"0","0",,"0","0.333333333333333",,,"0","0","0","0","0","0.333333333333333",,,,,,,,"0.166666666666667","0","0",,"0","0","32.8333333333333",,,"0","11",,,,,"0",,,,"0","0","0",,"0","1.16666666666667",,"0","0"
"HSU","SBTL_SWATH_HSU","2014","DOUBLE_CONE_2","39.75422","-123.84463","Double Cone Rock SMCA","mpa","NORTH","NULL","6",,,"2.83333333333333","0",,,,"0.333333333333333","0","0",,"0",,"0.166666666666667","0",,,,"0","0","0.833333333333333",,,,,"1.5",,"0.5",,"0","11.1666666666667","0.166666666666667","3.83333333333333","0","1.5","0","7",,,,"0.5",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0.5",,"0","0","8.66666666666667",,,,"0","0","21.1666666666667",,"0",,"0","0",,"0","0","0","1.83333333333333","0","0","0","0","0","0","0","0","5.83333333333333",,"0","0","0",,"0","0","0","0","0","127.666666666667","0",,,"0.333333333333333","0",,"0","0",,,"0","0.333333333333333","0.333333333333333","4.83333333333333","0","0",,,"0","0",,"0","0.166666666666667",,,"0","0","0","0","0","0",,,,,,,,"0","0","0.166666666666667",,"0","0","9.33333333333333",,,"0","134.666666666667",,,,,"0",,,,"0","0","0",,"0","2",,"1.66666666666667","19"
"HSU","SBTL_SWATH_HSU","2014","ELK_HEADLANDS_3","39.139918","-123.737243","Van Damme SMCA","reference","NORTH","NULL","6",,,"0.166666666666667","0",,,,"1.5","0","18.5",,"0",,"1.33333333333333","0",,,,"0","0","10",,,,,"0.166666666666667",,"0.333333333333333",,"0","0","0.833333333333333","3.83333333333333","0","2.16666666666667","17.5","13",,,,"0.166666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","1.16666666666667","28.6666666666667",,"0.833333333333333","1.33333333333333","5.16666666666667",,,,"0","0","35.6666666666667",,"0",,"0","0",,"0","0","0","3","0","0","0","0","0","0","0","0","70.6666666666667",,"0","0","0",,"0","0","0.5","0","0","0","0",,,"0.333333333333333","0",,"0","5.16666666666667",,,"0","0.166666666666667","0.5","5","0","0",,,"0","0",,"0","7.33333333333333",,,"0","0","0","0.333333333333333","0","0",,,,,,,,"0","0","0",,"1.66666666666667","0","217.833333333333",,,"0","114.166666666667",,,,,"0.333333333333333",,,,"0","0","0",,"0","0.166666666666667",,"0.5","0"
"HSU","SBTL_SWATH_HSU","2014","POINT_CABRILLO_1","39.35348","-123.82672","Point Cabrillo SMR","mpa","NORTH","2","6",,,"0","0",,,,"2.83333333333333","0","0",,"0",,"1","0",,,,"0","0","1.66666666666667",,,,,"0",,"0.166666666666667",,"0","0.5","0","0.166666666666667","0","2","2.5","1",,,,"0.666666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.333333333333333","7.33333333333333",,"1.5","0.166666666666667","2.16666666666667",,,,"0","0","1.16666666666667",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","148",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","44.8333333333333",,,"0","0","0","0","0","0",,,"4","0",,"0","4.66666666666667",,,"0","0","0","0","0","0",,,,,,,,"0","0","0.166666666666667",,"5","0","36",,,"0","0.5",,,,,"1.5",,,,"0","0","0",,"0","1.33333333333333",,"1.66666666666667","0"
"HSU","SBTL_SWATH_HSU","2014","POINT_CABRILLO_3","39.34447","-123.82563","Point Cabrillo SMR","mpa","NORTH","1","6",,,"0","0",,,,"0","0","1.66666666666667",,"0",,"1.66666666666667","0",,,,"0","0","1.83333333333333",,,,,"0",,"0.333333333333333",,"0.333333333333333","0","0.333333333333333","1.83333333333333","0","2.83333333333333","1.66666666666667","1.83333333333333",,,,"0",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.833333333333333","19.3333333333333",,"0","0.166666666666667","0.333333333333333",,,,"0","0","0",,"0",,"0","0",,"0.166666666666667","0","0","0.166666666666667","0","0","0","0","0","0","0","0","441.333333333333",,"0.166666666666667","0","0",,"0","0","6.83333333333333","0","0","0","0.166666666666667",,,"0.166666666666667","0",,"0","17.1666666666667",,,"0","0","0.333333333333333","1.33333333333333","0","0",,,"0","0",,"0","53",,,"0","0","0","0.166666666666667","0","0",,,,,,,,"0","0","0",,"0.333333333333333","0","510.833333333333",,,"0","0",,,,,"6",,,,"0","0","0",,"0","0.333333333333333",,"0.333333333333333","0"
"HSU","SBTL_SWATH_HSU","2014","TEN_MILE_1","39.59057","-123.7899","Ten Mile SMR","mpa","NORTH","1","6",,,"3.83333333333333","0",,,,"0","0","1.16666666666667",,"0",,"0","0",,,,"0","0","1.66666666666667",,,,,"0.5",,"1",,"0","17","0","2.5","0","0.833333333333333","3.33333333333333","5.66666666666667",,,,"1.33333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.5","4",,"0","0","11.6666666666667",,,,"0","0","2.33333333333333",,"0",,"0","0",,"0","0","0","0.333333333333333","0","0","0","0","0","0","0","0","47.1666666666667",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","0.333333333333333",,,"0.166666666666667","0","0","1.5","0","0",,,"0","0",,"0","0",,,"0","0.333333333333333","0","0.5","0","0.333333333333333",,,,,,,,"0","0","0",,"0","0","30.1666666666667",,,"0","48",,,,,"2.5",,,,"0","0","0",,"0","0.5",,"1.16666666666667","0"
"HSU","SBTL_SWATH_HSU","2014","TEN_MILE_2","39.58253","-123.78743","Ten Mile SMR","mpa","NORTH","2","6",,,"28.5","0",,,,"0","0","0.5",,"0",,"0.333333333333333","0",,,,"0","0","0.5",,,,,"0.166666666666667",,"0.333333333333333",,"0","32.3333333333333","0.333333333333333","0.166666666666667","0","1","2.33333333333333","6.5",,,,"0.666666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.5","0.333333333333333",,"0","0","6.83333333333333",,,,"0","0","51.8333333333333",,"0",,"0","0",,"0","0","0","0.833333333333333","0","0","0","0","0","0","0","0","8.66666666666667",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","0.166666666666667",,,"0","0","0","0.833333333333333","0","0",,,"0","0",,"0","3.16666666666667",,,"0","0","0","0","0","0.333333333333333",,,,,,,,"0","0","0",,"0","0","9",,,"0","55.1666666666667",,,,,"0.833333333333333",,,,"0","0","0",,"0","0.5",,"0.333333333333333","0.166666666666667"
"HSU","SBTL_SWATH_HSU","2014","TEN_MILE_3","39.57333","-123.78268","Ten Mile SMR","mpa","NORTH","2","6",,,"0","0",,,,"0","0","1.83333333333333",,"0",,"0","0",,,,"0","0","5.83333333333333",,,,,"0.833333333333333",,"0.666666666666667",,"0","1.83333333333333","0.333333333333333","8.66666666666667","0","2.33333333333333","1.66666666666667","4.16666666666667",,,,"1",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","11.8333333333333",,"0","0","3",,,,"0","0","62.5",,"0",,"0","0",,"0","0","0","0.666666666666667","0","0","0","0","0","0","0","0","0.166666666666667",,"8.33333333333333","0","0",,"0","0","0.166666666666667","0","0","0","0",,,"0.166666666666667","0",,"0","0",,,"0","0","0.333333333333333","31","0","0",,,"0","0",,"0","50.6666666666667",,,"0","0","0.333333333333333","0.333333333333333","0","0",,,,,,,,"0","0","0",,"4.16666666666667","0","0.833333333333333",,,"0","12",,,,,"2.5",,,,"0","0","0",,"0","7.83333333333333",,"0","1.66666666666667"
"HSU","SBTL_SWATH_HSU","2014","TRINIDAD_4","41.089","-124.169","N/A","N/A","NORTH","NULL","6",,,"0","0",,,,"0.666666666666667","0","1.16666666666667",,"0",,"0","0",,,,"0","0","0.5",,,,,"0.166666666666667",,"6.83333333333333",,"0","7.33333333333333","5.5","1.16666666666667","0","1.83333333333333","23.6666666666667","9.83333333333333",,,,"3.5",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0",,"0","0","16.6666666666667",,,,"0","0","0.166666666666667",,"0",,"0","0",,"0","0","0","1.66666666666667","0","0","0","0","0","0","0","0","1",,"0.166666666666667","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","0",,,"0","0","0","9","0","0",,,"0","0",,"0","0.333333333333333",,,"0","0","0","0","0","0",,,,,,,,"0","0","0.166666666666667",,"0","0","0.833333333333333",,,"0","11.8333333333333",,,,,"9.5",,,,"0","0","0",,"0","0.833333333333333",,"0","0"
"HSU","SBTL_SWATH_HSU","2014","TRINIDAD_5","41.051","-124.144","N/A","N/A","NORTH","NULL","6",,,"0","0",,,,"0","0","0",,"0",,"0.333333333333333","0",,,,"0","0","12.5",,,,,"1.16666666666667",,"13.8333333333333",,"0","0","2","1.33333333333333","0","1.16666666666667","57.5","4.83333333333333",,,,"0.166666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0.333333333333333",,"0","0","11",,,,"0","0","1",,"0",,"0","0",,"0","0","0","0.333333333333333","0","0","0","0","0","0","0","0","23.8333333333333",,"1.33333333333333","0","0",,"0","0","21.6666666666667","0","0","0","0",,,"0","0",,"0","0",,,"0","1.16666666666667","0","0","0","0",,,"0","0",,"0","31",,,"0","0.166666666666667","0","0.666666666666667","0","0",,,,,,,,"0","0","0",,"6","0","5",,,"0","4.5",,,,,"0",,,,"0","0","0",,"0","0",,"0.333333333333333","0.833333333333333"
"HSU","SBTL_SWATH_HSU","2015","ABALONE_POINT_1","39.6915","-123.8141","Ten Mile SMR","reference","NORTH","2","6",,,"0","24",,,,"0.166666666666667","0","0",,"0",,"0.166666666666667","0",,,,"0","0","122.166666666667",,,,,"0",,"0.333333333333333",,"0","3.16666666666667","0.666666666666667","1.83333333333333","0","0.666666666666667","1","3.5",,,,"10.3333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.5","6.5",,"0","0","4.33333333333333",,,,"0","0","1.66666666666667",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","46.8333333333333",,"0","0","0",,"0","0","0","0","0","0","0.166666666666667",,,"0","0",,"0","1",,,"0","0","1","0.166666666666667","0","0",,,"0","0",,"0","6.33333333333333",,,"0","0","0","0","0","0",,,,,,,,"0","0","0",,"0.833333333333333","0","209.333333333333",,,"0","3.16666666666667",,,,,"2.66666666666667",,,,"0","1","0",,"0","1.16666666666667",,"1","0"
"HSU","SBTL_SWATH_HSU","2015","ABALONE_POINT_2","39.66502","-123.80435","Ten Mile SMR","reference","NORTH","2","6",,,"0","0",,,,"0","0","0.5",,"0",,"0","0",,,,"0","0","72.6666666666667",,,,,"0",,"1",,"0","5.83333333333333","0.166666666666667","1.66666666666667","0","1.33333333333333","6.66666666666667","4.33333333333333",,,,"10.3333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","2.33333333333333","10.1666666666667",,"0","0","3.33333333333333",,,,"0","0","24.6666666666667",,"0",,"0","0",,"0","0","0","1.66666666666667","0","0","0","0","0","0","0","0","32.6666666666667",,"0","0","0",,"0","0","5","0","0","0","0",,,"0","0",,"0","3.83333333333333",,,"0","0.5","0.666666666666667","0.166666666666667","0","0",,,"0","0",,"0","69.8333333333333",,,"0","0","0.166666666666667","0","0","0.166666666666667",,,,,,,,"0","0","0",,"0","0","577.666666666667",,,"0","7.83333333333333",,,,,"3.5",,,,"0","0","0",,"0","0.666666666666667",,"1.66666666666667","0"
"HSU","SBTL_SWATH_HSU","2015","ABALONE_POINT_3","39.62877","-123.79658","Ten Mile SMR","reference","NORTH","2","6",,,"21","0",,,,"0","0","0.166666666666667",,"0",,"0.166666666666667","0",,,,"0","0","14.6666666666667",,,,,"0.166666666666667",,"20.6666666666667",,"0","13","0","6.5","0","3.33333333333333","7","17.5",,,,"4",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0.166666666666667",,"0","0","6.16666666666667",,,,"0","0","38",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","36.6666666666667",,"0.166666666666667","0","0",,"0","0","0","0","0","0","0",,,"0.166666666666667","0",,"0","0.166666666666667",,,"0.166666666666667","0.666666666666667","1.5","7.66666666666667","0","0",,,"0","0",,"0","7.66666666666667",,,"0","0","0","0","0","0.666666666666667",,,,,,,,"0.333333333333333","0","0",,"0","0","237.833333333333",,,"0","162.666666666667",,,,,"2",,,,"0","0","0",,"0","2.33333333333333",,"0.166666666666667","0.833333333333333"
"HSU","SBTL_SWATH_HSU","2015","CASPAR_1","39.37403","-123.82683","Point Cabrillo SMR","reference","NORTH","1","6",,,"0","0",,,,"0","0","0.166666666666667",,"0",,"0","0",,,,"0","0","0.333333333333333",,,,,"0",,"0.333333333333333",,"0","0","0.166666666666667","0.666666666666667","0","0.333333333333333","11.3333333333333","2.16666666666667",,,,"0.333333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","1.16666666666667","21.3333333333333",,"0","0","2.16666666666667",,,,"0","0","1.33333333333333",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","131.5",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","58.1666666666667",,,"0","0.333333333333333","0","0.166666666666667","0","0",,,"0","0",,"0","0.166666666666667",,,"0","0","0","0","0","0",,,,,,,,"0","0","0",,"0","0","1082.66666666667",,,"0","0.333333333333333",,,,,"5",,,,"0","0","0",,"0","0.666666666666667",,"0.666666666666667","0"
"HSU","SBTL_SWATH_HSU","2015","CASPAR_2","39.36445","-123.82388","Point Cabrillo SMR","reference","NORTH","1","6",,,"0","0",,,,"0.166666666666667","0","1.83333333333333",,"0",,"0.833333333333333","0",,,,"0","0","0.666666666666667",,,,,"0",,"0.833333333333333",,"0","0","0.5","1.66666666666667","0","0.666666666666667","74.1666666666667","3.33333333333333",,,,"2.33333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","1.66666666666667","75.3333333333333",,"0","0.5","1.33333333333333",,,,"0","0","0",,"0",,"0","0",,"0","0","0","0.5","0","0","0","0","0","0","0","0","149",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","13.8333333333333",,,"0","0","0.333333333333333","0","0","0",,,"0.666666666666667","0",,"0","15.8333333333333",,,"0","0","0","0.5","0","0",,,,,,,,"0","0","0",,"0.166666666666667","0","440",,,"0","0.333333333333333",,,,,"7",,,,"0","0","0",,"0","0.333333333333333",,"2.33333333333333","0"
"HSU","SBTL_SWATH_HSU","2015","CASPAR_3","39.35937","-123.82807","Point Cabrillo SMR","reference","NORTH","2","6",,,"0","0",,,,"2","0","0",,"0",,"0","0",,,,"0","0","0.166666666666667",,,,,"0",,"0.333333333333333",,"0","0","0.666666666666667","2.33333333333333","0","0.5","7.83333333333333","0.666666666666667",,,,"1.16666666666667",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0.833333333333333",,"1.5","0","1.33333333333333",,,,"0","0","0",,"0",,"0","0",,"0","0","0","0.166666666666667","0","0","0","0","0","0","0","0",,,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","15.1666666666667",,,"0","0","0","0","0","0",,,"13.1666666666667","0",,"0","0",,,"0","0","0.166666666666667","0.166666666666667","0","0.5",,,,,,,,"0","0","0",,"0","0",,,,"0","0",,,,,"0",,,,"0","0","0",,"0","0",,"1.83333333333333","0"
"HSU","SBTL_SWATH_HSU","2015","DOUBLE_CONE_1","39.79362","-123.84815","Double Cone Rock SMCA","mpa","NORTH","NULL","6",,,"0","0",,,,"1.83333333333333","0","5.16666666666667",,"0",,"0","0",,,,"0","0","16.8333333333333",,,,,"1.66666666666667",,"3.5",,"0","0","0.5","1.5","0","1.33333333333333","2.83333333333333","16.8333333333333",,,,"1",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","0.666666666666667",,"0","0","5.16666666666667",,,,"0","0","8.33333333333333",,"0",,"0","0",,"0","0","0","0.333333333333333","0","0","0","0","0","0","0","0","9",,"10.3333333333333","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","0",,,"0","0","0","31.3333333333333","0","0",,,"0","0",,"0","36.1666666666667",,,"0","0","0.666666666666667","1","0","0",,,,,,,,"0","0","0",,"0","0","293",,,"0","2.16666666666667",,,,,"0",,,,"0","0","0",,"0","2.16666666666667",,"0","0"
"HSU","SBTL_SWATH_HSU","2015","DOUBLE_CONE_2","39.75422","-123.84463","Double Cone Rock SMCA","mpa","NORTH","NULL","6",,,"1.66666666666667","0",,,,"0.166666666666667","0","0",,"0",,"0","0",,,,"0","0","19.3333333333333",,,,,"53.8333333333333",,"3.5",,"0","4.33333333333333","1.16666666666667","6.66666666666667","0","1.16666666666667","7.33333333333333","8.66666666666667",,,,"8.83333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0","1",,"0","0","4.33333333333333",,,,"0","0","9",,"0",,"0","0",,"0","0","0","3.66666666666667","0","0","0","0","0","0","0","0","23.1666666666667",,"0","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","1.83333333333333",,,"0","0.833333333333333","1.83333333333333","4.33333333333333","0","0",,,"0","0",,"0","0",,,"0","0","0","0.5","0","0.166666666666667",,,,,,,,"0","0","0",,"0","0","320.833333333333",,,"0","34.5",,,,,"0.166666666666667",,,,"0","0","0",,"0","2.16666666666667",,"2.66666666666667","0.333333333333333"
"HSU","SBTL_SWATH_HSU","2015","ELK_HEADLANDS_2","39.172449","-123.760522","Van Damme SMCA","reference","NORTH","NULL","6",,,"9.66666666666667","0",,,,"0","0","1.5",,"0",,"0","0",,,,"0","0","8.33333333333333",,,,,"0",,"1.83333333333333",,"0","0.333333333333333","0.333333333333333","5.66666666666667","0","1.33333333333333","32.1666666666667","5.5",,,,"2.33333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","0.833333333333333","20.3333333333333",,"0","0","2.66666666666667",,,,"0","0","56.3333333333333",,"0",,"0","0",,"0","0","0","0.166666666666667","0","0","0","0","0","0","0","0","48.6666666666667",,"0","0","0",,"0","0","8","0","0","0","0",,,"0","0",,"0","2.5",,,"0","0.833333333333333","0","5.33333333333333","0","0",,,"0","0",,"0","26.1666666666667",,,"0","0","0","0","0","0.333333333333333",,,,,,,,"0","0","0",,"27.1666666666667","0","727.5",,,"0.166666666666667","3",,,,,"1",,,,"0","0","0",,"0","0",,"2.66666666666667","0"
"HSU","SBTL_SWATH_HSU","2015","ELK_HEADLANDS_3","39.139918","-123.737243","Van Damme SMCA","reference","NORTH","NULL","6",,,"0","0",,,,"0","0","20.5",,"0",,"9.66666666666667","0",,,,"0","0","7.83333333333333",,,,,"0",,"4",,"0","0","0.5","7","0","1.33333333333333","8","14.1666666666667",,,,"23.3333333333333",,,,"0",,,,"0","0",,,,,,"0","0","0","0","4.83333333333333","23.5",,"0","1.33333333333333","3.16666666666667",,,,"0","0","6.5",,"0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","71.3333333333333",,"2.16666666666667","0","0",,"0","0","0","0","0","0","0",,,"0","0",,"0","2.16666666666667",,,"0","0.166666666666667","0.333333333333333","9","0","0",,,"0","0",,"0","0",,,"0","0","0","0","0","0",,,,,,,,"0","0","0",,"0","0","231.166666666667",,,"0","110",,,,,"0.666666666666667",,,,"0","0","0",,"0","0.5",,"1.5","0"
